	MMLTSSF1L	MMLTSSF1L
30/10/2024  16:38:37.141	40.30	26.50
30/10/2024  16:38:37.264	40.30	26.50
30/10/2024  16:38:37.385	40.20	26.50
30/10/2024  16:38:37.506	40.20	26.50
30/10/2024  16:38:37.627	40.20	26.50
30/10/2024  16:38:37.749	40.20	26.50
30/10/2024  16:38:37.870	40.20	26.50
30/10/2024  16:38:37.992	40.20	26.50
30/10/2024  16:38:38.114	40.20	26.50
30/10/2024  16:38:38.236	40.20	26.50
30/10/2024  16:38:38.357	40.10	26.50
30/10/2024  16:38:38.481	40.10	26.50
30/10/2024  16:38:38.603	40.10	26.50
30/10/2024  16:38:38.725	40.10	26.50
30/10/2024  16:38:38.847	40.10	26.50
30/10/2024  16:38:38.969	40.10	26.50
30/10/2024  16:38:39.090	40.10	26.50
30/10/2024  16:38:39.212	40.10	26.50
30/10/2024  16:38:39.334	40.10	26.50
30/10/2024  16:38:39.457	40.10	26.50
30/10/2024  16:38:39.579	40.00	26.50
30/10/2024  16:38:39.701	40.00	26.50
30/10/2024  16:38:39.823	40.00	26.50
30/10/2024  16:38:39.944	40.00	26.50
30/10/2024  16:38:40.066	40.00	26.50
30/10/2024  16:38:40.187	40.00	26.50
30/10/2024  16:38:40.310	39.90	26.50
30/10/2024  16:38:40.433	39.90	26.50
30/10/2024  16:38:40.555	39.90	26.50
30/10/2024  16:38:40.676	39.90	26.50
30/10/2024  16:38:40.797	39.90	26.50
30/10/2024  16:38:40.918	39.90	26.50
30/10/2024  16:38:41.040	39.90	26.50
30/10/2024  16:38:41.161	39.90	26.50
30/10/2024  16:38:41.282	39.90	26.50
30/10/2024  16:38:41.404	39.90	26.50
30/10/2024  16:38:41.525	39.90	26.50
30/10/2024  16:38:41.646	39.90	26.50
30/10/2024  16:38:41.768	39.90	26.50
30/10/2024  16:38:41.890	39.90	26.50
30/10/2024  16:38:42.012	39.90	26.50
30/10/2024  16:38:42.135	39.90	26.50
30/10/2024  16:38:42.257	39.80	26.50
30/10/2024  16:38:42.378	39.80	26.50
30/10/2024  16:38:42.498	39.80	26.50
30/10/2024  16:38:42.620	39.80	26.50
30/10/2024  16:38:42.742	39.80	26.50
30/10/2024  16:38:42.864	39.80	26.50
30/10/2024  16:38:42.985	39.80	26.50
30/10/2024  16:38:43.106	39.80	26.50
30/10/2024  16:38:43.228	39.70	26.50
30/10/2024  16:38:43.350	39.70	26.50
30/10/2024  16:38:43.472	39.70	26.50
30/10/2024  16:38:43.594	39.70	26.50
30/10/2024  16:38:43.716	39.70	26.50
30/10/2024  16:38:43.838	39.70	26.50
30/10/2024  16:38:43.960	39.70	26.50
30/10/2024  16:38:44.081	39.70	26.50
30/10/2024  16:38:44.203	39.60	26.50
30/10/2024  16:38:44.324	39.60	26.50
30/10/2024  16:38:44.446	39.60	26.50
30/10/2024  16:38:44.567	39.60	26.50
30/10/2024  16:38:44.689	39.60	26.50
30/10/2024  16:38:44.810	39.60	26.50
30/10/2024  16:38:44.932	39.60	26.50
30/10/2024  16:38:45.053	39.60	26.50
30/10/2024  16:38:45.174	39.60	26.50
30/10/2024  16:38:45.297	39.60	26.50
30/10/2024  16:38:45.419	39.60	26.50
30/10/2024  16:38:45.540	39.60	26.50
30/10/2024  16:38:45.662	39.50	26.50
30/10/2024  16:38:45.783	39.50	26.50
30/10/2024  16:38:45.904	39.50	26.50
30/10/2024  16:38:46.025	39.50	26.50
30/10/2024  16:38:46.147	39.40	26.50
30/10/2024  16:38:46.270	39.40	26.50
30/10/2024  16:38:46.391	39.40	26.50
30/10/2024  16:38:46.515	39.40	26.50
30/10/2024  16:38:46.636	39.40	26.50
30/10/2024  16:38:46.757	39.40	26.50
30/10/2024  16:38:46.919	39.40	26.50
30/10/2024  16:38:47.040	39.40	26.50
30/10/2024  16:38:47.162	39.40	26.50
30/10/2024  16:38:47.283	39.40	26.50
30/10/2024  16:38:47.405	39.40	26.50
30/10/2024  16:38:47.526	39.40	26.50
30/10/2024  16:38:47.648	39.40	26.50
30/10/2024  16:38:47.770	39.40	26.50
30/10/2024  16:38:47.893	39.30	26.50
30/10/2024  16:38:48.015	39.30	26.50
30/10/2024  16:38:48.187	39.30	26.50
30/10/2024  16:38:48.311	39.30	26.50
30/10/2024  16:38:48.433	39.30	26.50
30/10/2024  16:38:48.554	39.30	26.50
30/10/2024  16:38:48.676	39.30	26.50
30/10/2024  16:38:48.798	39.30	26.50
30/10/2024  16:38:48.921	39.30	26.50
30/10/2024  16:38:49.042	39.30	26.50
30/10/2024  16:38:49.164	39.30	26.50
30/10/2024  16:38:49.393	39.30	26.50
30/10/2024  16:38:49.603	39.20	26.50
30/10/2024  16:38:49.731	39.20	26.50
30/10/2024  16:38:49.856	39.20	26.50
30/10/2024  16:38:50.002	39.20	26.50
30/10/2024  16:38:50.133	39.10	26.50
30/10/2024  16:38:50.257	39.10	26.50
30/10/2024  16:38:50.380	39.10	26.50
30/10/2024  16:38:50.502	39.10	26.50
30/10/2024  16:38:50.624	39.10	26.50
30/10/2024  16:38:50.746	39.10	26.50
30/10/2024  16:38:50.869	39.10	26.50
30/10/2024  16:38:50.991	39.10	26.50
30/10/2024  16:38:51.112	39.10	26.50
30/10/2024  16:38:51.234	39.10	26.50
30/10/2024  16:38:51.356	39.10	26.50
30/10/2024  16:38:51.478	39.10	26.50
30/10/2024  16:38:51.599	39.10	26.50
30/10/2024  16:38:51.720	39.10	26.50
30/10/2024  16:38:51.842	39.10	26.50
30/10/2024  16:38:51.964	39.10	26.50
30/10/2024  16:38:52.085	39.00	26.50
30/10/2024  16:38:52.207	39.00	26.50
30/10/2024  16:38:52.329	39.00	26.50
30/10/2024  16:38:52.451	39.00	26.50
30/10/2024  16:38:52.573	39.00	26.50
30/10/2024  16:38:52.694	39.00	26.50
30/10/2024  16:38:52.816	39.00	26.50
30/10/2024  16:38:52.937	39.00	26.50
30/10/2024  16:38:53.058	39.00	26.50
30/10/2024  16:38:53.180	39.00	26.50
30/10/2024  16:38:53.302	38.90	26.50
30/10/2024  16:38:53.423	38.90	26.50
30/10/2024  16:38:53.544	38.90	26.50
30/10/2024  16:38:53.666	38.90	26.50
30/10/2024  16:38:53.789	38.90	26.50
30/10/2024  16:38:53.911	38.90	26.50
30/10/2024  16:38:54.032	38.90	26.50
30/10/2024  16:38:54.153	38.90	26.50
30/10/2024  16:38:54.275	38.90	26.50
30/10/2024  16:38:54.396	38.90	26.50
30/10/2024  16:38:54.518	38.80	26.50
30/10/2024  16:38:54.640	38.80	26.50
30/10/2024  16:38:54.761	38.80	26.50
30/10/2024  16:38:54.885	38.80	26.50
30/10/2024  16:38:55.007	38.80	26.50
30/10/2024  16:38:55.128	38.80	26.50
30/10/2024  16:38:55.249	38.80	26.50
30/10/2024  16:38:55.370	38.80	26.50
30/10/2024  16:38:55.492	38.80	26.50
30/10/2024  16:38:55.614	38.80	26.50
30/10/2024  16:38:55.735	38.80	26.50
30/10/2024  16:38:55.857	38.80	26.50
30/10/2024  16:38:55.982	38.80	26.50
30/10/2024  16:38:56.105	38.80	26.50
30/10/2024  16:38:56.227	38.80	26.50
30/10/2024  16:38:56.349	38.80	26.50
30/10/2024  16:38:56.472	38.80	26.50
30/10/2024  16:38:56.595	38.80	26.50
30/10/2024  16:38:56.718	38.70	26.50
30/10/2024  16:38:56.840	38.70	26.50
30/10/2024  16:38:56.963	38.70	26.50
30/10/2024  16:38:57.085	38.70	26.50
30/10/2024  16:38:57.207	38.60	26.50
30/10/2024  16:38:57.328	38.60	26.50
30/10/2024  16:38:57.449	38.60	26.50
30/10/2024  16:38:57.571	38.60	26.50
30/10/2024  16:38:57.692	38.60	26.50
30/10/2024  16:38:57.814	38.60	26.50
30/10/2024  16:38:57.937	38.60	26.50
30/10/2024  16:38:58.059	38.60	26.50
30/10/2024  16:38:58.181	38.60	26.50
30/10/2024  16:38:58.303	38.60	26.50
30/10/2024  16:38:58.424	38.60	26.50
30/10/2024  16:38:58.545	38.60	26.50
30/10/2024  16:38:58.668	38.60	26.50
30/10/2024  16:38:58.789	38.60	26.50
30/10/2024  16:38:58.910	38.50	26.50
30/10/2024  16:38:59.031	38.50	26.50
30/10/2024  16:38:59.154	38.50	26.50
30/10/2024  16:38:59.276	38.50	26.50
30/10/2024  16:38:59.396	38.50	26.50
30/10/2024  16:38:59.518	38.50	26.50
30/10/2024  16:38:59.639	38.50	26.50
30/10/2024  16:38:59.761	38.50	26.50
30/10/2024  16:38:59.883	38.40	26.50
30/10/2024  16:39:00.006	38.40	26.50
30/10/2024  16:39:00.127	38.40	26.50
30/10/2024  16:39:00.249	38.40	26.50
30/10/2024  16:39:00.370	38.40	26.50
30/10/2024  16:39:00.492	38.40	26.50
30/10/2024  16:39:00.613	38.40	26.50
30/10/2024  16:39:00.734	38.40	26.50
30/10/2024  16:39:00.868	38.40	26.50
30/10/2024  16:39:01.004	38.40	26.50
30/10/2024  16:39:01.125	38.40	26.50
30/10/2024  16:39:01.247	38.40	26.50
30/10/2024  16:39:01.368	38.40	26.50
30/10/2024  16:39:01.490	38.40	26.50
30/10/2024  16:39:01.612	38.30	26.50
30/10/2024  16:39:01.734	38.30	26.50
30/10/2024  16:39:01.854	38.30	26.50
30/10/2024  16:39:01.977	38.30	26.50
30/10/2024  16:39:02.098	38.30	26.50
30/10/2024  16:39:02.220	38.30	26.50
30/10/2024  16:39:02.342	38.30	26.50
30/10/2024  16:39:02.465	38.30	26.50
30/10/2024  16:39:02.586	38.30	26.50
30/10/2024  16:39:02.708	38.30	26.50
30/10/2024  16:39:02.829	38.30	26.50
30/10/2024  16:39:02.950	38.30	26.50
30/10/2024  16:39:03.072	38.30	26.50
30/10/2024  16:39:03.193	38.30	26.50
30/10/2024  16:39:03.315	38.30	26.50
30/10/2024  16:39:03.436	38.30	26.50
30/10/2024  16:39:03.557	38.30	26.50
30/10/2024  16:39:03.679	38.30	26.50
30/10/2024  16:39:03.801	38.20	26.50
30/10/2024  16:39:03.923	38.20	26.50
30/10/2024  16:39:04.045	38.20	26.50
30/10/2024  16:39:04.166	38.20	26.50
30/10/2024  16:39:04.287	38.20	26.50
30/10/2024  16:39:04.409	38.20	26.50
30/10/2024  16:39:04.531	38.10	26.50
30/10/2024  16:39:04.652	38.10	26.50
30/10/2024  16:39:04.774	38.10	26.50
30/10/2024  16:39:04.896	38.10	26.50
30/10/2024  16:39:05.017	38.10	26.50
30/10/2024  16:39:05.138	38.10	26.50
30/10/2024  16:39:05.259	38.10	26.50
30/10/2024  16:39:05.380	38.10	26.50
30/10/2024  16:39:05.502	38.10	26.50
30/10/2024  16:39:05.623	38.10	26.50
30/10/2024  16:39:05.745	38.10	26.50
30/10/2024  16:39:05.865	38.10	26.50
30/10/2024  16:39:05.987	38.10	26.50
30/10/2024  16:39:06.107	38.10	26.50
30/10/2024  16:39:06.230	38.10	26.50
30/10/2024  16:39:06.352	38.10	26.50
30/10/2024  16:39:06.473	38.00	26.50
30/10/2024  16:39:06.595	38.00	26.50
30/10/2024  16:39:06.716	38.00	26.50
30/10/2024  16:39:06.838	38.00	26.50
30/10/2024  16:39:06.960	38.00	26.50
30/10/2024  16:39:07.082	38.00	26.50
30/10/2024  16:39:07.204	38.00	26.50
30/10/2024  16:39:07.326	38.00	26.50
30/10/2024  16:39:07.447	37.90	26.50
30/10/2024  16:39:07.569	37.90	26.50
30/10/2024  16:39:07.691	37.90	26.50
30/10/2024  16:39:07.813	37.90	26.50
30/10/2024  16:39:07.934	37.90	26.50
30/10/2024  16:39:08.056	37.90	26.50
30/10/2024  16:39:08.178	37.90	26.50
30/10/2024  16:39:08.300	37.90	26.50
30/10/2024  16:39:08.421	37.90	26.50
30/10/2024  16:39:08.542	37.90	26.50
30/10/2024  16:39:08.663	37.90	26.50
30/10/2024  16:39:08.784	37.90	26.50
30/10/2024  16:39:08.905	37.90	26.50
30/10/2024  16:39:09.027	37.90	26.50
30/10/2024  16:39:09.168	37.90	26.50
30/10/2024  16:39:09.292	37.90	26.50
30/10/2024  16:39:09.414	37.90	26.50
30/10/2024  16:39:09.536	37.90	26.50
30/10/2024  16:39:09.658	37.80	26.50
30/10/2024  16:39:09.780	37.80	26.50
30/10/2024  16:39:09.932	37.80	26.50
30/10/2024  16:39:10.072	37.80	26.50
30/10/2024  16:39:10.195	37.80	26.50
30/10/2024  16:39:10.316	37.80	26.50
30/10/2024  16:39:10.438	37.80	26.50
30/10/2024  16:39:10.559	37.80	26.50
30/10/2024  16:39:10.680	37.80	26.50
30/10/2024  16:39:10.803	37.80	26.50
30/10/2024  16:39:10.924	37.80	26.50
30/10/2024  16:39:11.046	37.80	26.50
30/10/2024  16:39:11.168	37.80	26.50
30/10/2024  16:39:11.290	37.80	26.50
30/10/2024  16:39:11.411	37.70	26.50
30/10/2024  16:39:11.533	37.70	26.50
30/10/2024  16:39:11.655	37.70	26.50
30/10/2024  16:39:11.776	37.70	26.50
30/10/2024  16:39:11.898	37.70	26.50
30/10/2024  16:39:12.020	37.70	26.50
30/10/2024  16:39:12.143	37.70	26.50
30/10/2024  16:39:12.265	37.70	26.50
30/10/2024  16:39:12.386	37.70	26.50
30/10/2024  16:39:12.508	37.70	26.50
30/10/2024  16:39:12.629	37.70	26.50
30/10/2024  16:39:12.751	37.70	26.50
30/10/2024  16:39:12.872	37.60	26.50
30/10/2024  16:39:12.994	37.60	26.50
30/10/2024  16:39:13.116	37.60	26.50
30/10/2024  16:39:13.238	37.60	26.50
30/10/2024  16:39:13.359	37.60	26.50
30/10/2024  16:39:13.481	37.60	26.50
30/10/2024  16:39:13.603	37.60	26.50
30/10/2024  16:39:13.724	37.60	26.50
30/10/2024  16:39:13.847	37.60	26.50
30/10/2024  16:39:13.968	37.60	26.50
30/10/2024  16:39:14.089	37.60	26.50
30/10/2024  16:39:14.211	37.60	26.50
30/10/2024  16:39:14.333	37.50	26.50
30/10/2024  16:39:14.454	37.50	26.50
30/10/2024  16:39:14.576	37.50	26.50
30/10/2024  16:39:14.697	37.50	26.50
30/10/2024  16:39:14.819	37.50	26.50
30/10/2024  16:39:14.941	37.50	26.50
30/10/2024  16:39:15.062	37.50	26.50
30/10/2024  16:39:15.184	37.50	26.50
30/10/2024  16:39:15.306	37.50	26.50
30/10/2024  16:39:15.428	37.50	26.50
30/10/2024  16:39:15.550	37.50	26.50
30/10/2024  16:39:15.671	37.50	26.50
30/10/2024  16:39:15.793	37.40	26.50
30/10/2024  16:39:15.914	37.40	26.50
30/10/2024  16:39:16.036	37.40	26.50
30/10/2024  16:39:16.157	37.40	26.50
30/10/2024  16:39:16.279	37.40	26.50
30/10/2024  16:39:16.401	37.40	26.50
30/10/2024  16:39:16.523	37.40	26.50
30/10/2024  16:39:16.645	37.40	26.50
30/10/2024  16:39:16.766	37.40	26.50
30/10/2024  16:39:16.887	37.40	26.50
30/10/2024  16:39:17.016	37.40	26.50
30/10/2024  16:39:17.136	37.40	26.50
30/10/2024  16:39:17.257	37.40	26.50
30/10/2024  16:39:17.378	37.40	26.50
30/10/2024  16:39:17.500	37.30	26.50
30/10/2024  16:39:17.621	37.30	26.50
30/10/2024  16:39:17.743	37.30	26.50
30/10/2024  16:39:17.864	37.30	26.50
30/10/2024  16:39:17.987	37.30	26.50
30/10/2024  16:39:18.108	37.30	26.50
30/10/2024  16:39:18.231	37.30	26.50
30/10/2024  16:39:18.352	37.30	26.50
30/10/2024  16:39:18.474	37.30	26.50
30/10/2024  16:39:18.595	37.30	26.50
30/10/2024  16:39:18.716	37.30	26.50
30/10/2024  16:39:18.837	37.30	26.50
30/10/2024  16:39:18.960	37.30	26.50
30/10/2024  16:39:19.081	37.30	26.50
30/10/2024  16:39:19.204	37.20	26.50
30/10/2024  16:39:19.325	37.20	26.50
30/10/2024  16:39:19.448	37.20	26.50
30/10/2024  16:39:19.570	37.20	26.50
30/10/2024  16:39:19.692	37.20	26.50
30/10/2024  16:39:19.814	37.20	26.50
30/10/2024  16:39:19.936	37.20	26.50
30/10/2024  16:39:20.057	37.20	26.50
30/10/2024  16:39:20.182	37.10	26.50
30/10/2024  16:39:20.303	37.10	26.50
30/10/2024  16:39:20.424	37.10	26.50
30/10/2024  16:39:20.545	37.10	26.50
30/10/2024  16:39:20.667	37.10	26.50
30/10/2024  16:39:20.788	37.10	26.50
30/10/2024  16:39:20.909	37.10	26.50
30/10/2024  16:39:21.031	37.10	26.50
30/10/2024  16:39:21.154	37.10	26.50
30/10/2024  16:39:21.274	37.10	26.50
30/10/2024  16:39:21.396	37.10	26.50
30/10/2024  16:39:21.517	37.10	26.50
30/10/2024  16:39:21.639	37.10	26.50
30/10/2024  16:39:21.760	37.10	26.50
30/10/2024  16:39:21.881	37.10	26.50
30/10/2024  16:39:22.004	37.10	26.50
30/10/2024  16:39:22.124	37.00	26.50
30/10/2024  16:39:22.245	37.00	26.50
30/10/2024  16:39:22.366	37.00	26.50
30/10/2024  16:39:22.487	37.00	26.50
30/10/2024  16:39:22.609	37.00	26.50
30/10/2024  16:39:22.730	37.00	26.50
30/10/2024  16:39:22.852	36.90	26.50
30/10/2024  16:39:22.974	36.90	26.50
30/10/2024  16:39:23.096	36.90	26.50
30/10/2024  16:39:23.217	36.90	26.50
30/10/2024  16:39:23.338	36.90	26.50
30/10/2024  16:39:23.459	36.90	26.50
30/10/2024  16:39:23.581	36.90	26.50
30/10/2024  16:39:23.704	36.90	26.50
30/10/2024  16:39:23.826	36.90	26.50
30/10/2024  16:39:23.948	36.90	26.50
30/10/2024  16:39:24.070	36.90	26.50
30/10/2024  16:39:24.192	36.90	26.50
30/10/2024  16:39:24.314	36.90	26.50
30/10/2024  16:39:24.437	36.90	26.50
30/10/2024  16:39:24.559	36.90	26.50
30/10/2024  16:39:24.681	36.90	26.50
30/10/2024  16:39:24.810	36.80	26.50
30/10/2024  16:39:24.984	36.80	26.50
30/10/2024  16:39:25.129	36.80	26.50
30/10/2024  16:39:25.250	36.80	26.50
30/10/2024  16:39:25.371	36.80	26.50
30/10/2024  16:39:25.492	36.80	26.50
30/10/2024  16:39:25.613	36.80	26.50
30/10/2024  16:39:25.735	36.80	26.50
30/10/2024  16:39:25.857	36.80	26.50
30/10/2024  16:39:25.979	36.80	26.50
30/10/2024  16:39:26.101	36.80	26.50
30/10/2024  16:39:26.223	36.80	26.50
30/10/2024  16:39:26.345	36.80	26.50
30/10/2024  16:39:26.467	36.80	26.50
30/10/2024  16:39:26.588	36.80	26.50
30/10/2024  16:39:26.711	36.80	26.50
30/10/2024  16:39:26.833	36.70	26.50
30/10/2024  16:39:26.955	36.70	26.50
30/10/2024  16:39:27.076	36.70	26.50
30/10/2024  16:39:27.197	36.70	26.50
30/10/2024  16:39:27.318	36.70	26.50
30/10/2024  16:39:27.441	36.70	26.50
30/10/2024  16:39:27.563	36.70	26.50
30/10/2024  16:39:27.684	36.70	26.50
30/10/2024  16:39:27.807	36.60	26.50
30/10/2024  16:39:27.928	36.60	26.50
30/10/2024  16:39:28.050	36.60	26.50
30/10/2024  16:39:28.172	36.60	26.50
30/10/2024  16:39:28.295	36.60	26.50
30/10/2024  16:39:28.426	36.60	26.50
30/10/2024  16:39:28.555	36.60	26.50
30/10/2024  16:39:28.677	36.60	26.50
30/10/2024  16:39:28.798	36.60	26.50
30/10/2024  16:39:28.920	36.60	26.50
30/10/2024  16:39:29.040	36.60	26.50
30/10/2024  16:39:29.162	36.60	26.50
30/10/2024  16:39:29.284	36.60	26.50
30/10/2024  16:39:29.405	36.60	26.50
30/10/2024  16:39:29.527	36.60	26.50
30/10/2024  16:39:29.648	36.60	26.50
30/10/2024  16:39:29.770	36.60	26.50
30/10/2024  16:39:29.892	36.60	26.50
30/10/2024  16:39:30.014	36.50	26.50
30/10/2024  16:39:30.135	36.50	26.50
30/10/2024  16:39:30.257	36.50	26.50
30/10/2024  16:39:30.379	36.50	26.50
30/10/2024  16:39:30.501	36.50	26.50
30/10/2024  16:39:30.623	36.50	26.50
30/10/2024  16:39:30.744	36.40	26.50
30/10/2024  16:39:30.866	36.40	26.50
30/10/2024  16:39:30.987	36.40	26.50
30/10/2024  16:39:31.108	36.40	26.50
30/10/2024  16:39:31.231	36.40	26.50
30/10/2024  16:39:31.353	36.40	26.50
30/10/2024  16:39:31.474	36.40	26.50
30/10/2024  16:39:31.595	36.40	26.50
30/10/2024  16:39:31.717	36.40	26.50
30/10/2024  16:39:31.838	36.40	26.50
30/10/2024  16:39:31.960	36.40	26.50
30/10/2024  16:39:32.081	36.40	26.50
30/10/2024  16:39:32.203	36.40	26.50
30/10/2024  16:39:32.333	36.40	26.50
30/10/2024  16:39:32.454	36.40	26.50
30/10/2024  16:39:32.576	36.40	26.50
30/10/2024  16:39:32.698	36.40	26.50
30/10/2024  16:39:32.819	36.40	26.50
30/10/2024  16:39:32.942	36.30	26.50
30/10/2024  16:39:33.064	36.30	26.50
30/10/2024  16:39:33.186	36.30	26.50
30/10/2024  16:39:33.308	36.30	26.50
30/10/2024  16:39:33.429	36.30	26.50
30/10/2024  16:39:33.551	36.30	26.50
30/10/2024  16:39:33.674	36.30	26.50
30/10/2024  16:39:33.795	36.30	26.50
30/10/2024  16:39:33.917	36.30	26.50
30/10/2024  16:39:34.038	36.30	26.50
30/10/2024  16:39:34.188	36.30	26.50
30/10/2024  16:39:34.310	36.30	26.50
30/10/2024  16:39:34.432	36.30	26.50
30/10/2024  16:39:34.554	36.30	26.50
30/10/2024  16:39:34.675	36.20	26.50
30/10/2024  16:39:34.796	36.20	26.50
30/10/2024  16:39:34.919	36.20	26.50
30/10/2024  16:39:35.041	36.20	26.50
30/10/2024  16:39:35.162	36.20	26.50
30/10/2024  16:39:35.283	36.20	26.50
30/10/2024  16:39:35.406	36.20	26.50
30/10/2024  16:39:35.529	36.20	26.50
30/10/2024  16:39:35.650	36.20	26.50
30/10/2024  16:39:35.772	36.20	26.50
30/10/2024  16:39:35.894	36.20	26.50
30/10/2024  16:39:36.015	36.20	26.50
30/10/2024  16:39:36.138	36.20	26.50
30/10/2024  16:39:36.259	36.20	26.50
30/10/2024  16:39:36.380	36.10	26.50
30/10/2024  16:39:36.503	36.10	26.50
30/10/2024  16:39:36.624	36.10	26.50
30/10/2024  16:39:36.746	36.10	26.50
30/10/2024  16:39:36.867	36.10	26.50
30/10/2024  16:39:36.989	36.10	26.50
30/10/2024  16:39:37.112	36.10	26.50
30/10/2024  16:39:37.306	36.10	26.50
30/10/2024  16:39:37.427	36.10	26.50
30/10/2024  16:39:37.549	36.10	26.50
30/10/2024  16:39:37.671	36.10	26.50
30/10/2024  16:39:37.793	36.10	26.50
30/10/2024  16:39:37.915	36.10	26.50
30/10/2024  16:39:38.036	36.10	26.50
30/10/2024  16:39:38.158	36.10	26.50
30/10/2024  16:39:38.280	36.10	26.50
30/10/2024  16:39:38.402	36.10	26.50
30/10/2024  16:39:38.523	36.10	26.50
30/10/2024  16:39:38.644	36.10	26.50
30/10/2024  16:39:38.766	36.10	26.50
30/10/2024  16:39:38.886	36.10	26.50
30/10/2024  16:39:39.008	36.10	26.50
30/10/2024  16:39:39.130	36.00	26.50
30/10/2024  16:39:39.251	36.00	26.50
30/10/2024  16:39:39.373	36.00	26.50
30/10/2024  16:39:39.495	36.00	26.50
30/10/2024  16:39:39.616	36.00	26.50
30/10/2024  16:39:39.738	36.00	26.50
30/10/2024  16:39:39.859	36.00	26.50
30/10/2024  16:39:39.980	36.00	26.50
30/10/2024  16:39:40.102	35.90	26.50
30/10/2024  16:39:40.224	35.90	26.50
30/10/2024  16:39:40.347	35.90	26.50
30/10/2024  16:39:40.469	35.90	26.50
30/10/2024  16:39:40.591	35.90	26.50
30/10/2024  16:39:40.713	35.90	26.50
30/10/2024  16:39:40.834	35.90	26.50
30/10/2024  16:39:40.956	35.90	26.50
30/10/2024  16:39:41.079	35.90	26.50
30/10/2024  16:39:41.201	35.90	26.50
30/10/2024  16:39:41.323	35.90	26.50
30/10/2024  16:39:41.444	35.90	26.50
30/10/2024  16:39:41.565	35.90	26.50
30/10/2024  16:39:41.687	35.90	26.50
30/10/2024  16:39:41.809	35.80	26.50
30/10/2024  16:39:41.931	35.80	26.50
30/10/2024  16:39:42.053	35.80	26.50
30/10/2024  16:39:42.174	35.80	26.50
30/10/2024  16:39:42.296	35.80	26.50
30/10/2024  16:39:42.418	35.80	26.50
30/10/2024  16:39:42.541	35.80	26.50
30/10/2024  16:39:42.662	35.80	26.50
30/10/2024  16:39:42.784	35.80	26.50
30/10/2024  16:39:42.906	35.80	26.50
30/10/2024  16:39:43.027	35.80	26.50
30/10/2024  16:39:43.150	35.80	26.50
30/10/2024  16:39:43.272	35.80	26.50
30/10/2024  16:39:43.394	35.80	26.50
30/10/2024  16:39:43.515	35.80	26.50
30/10/2024  16:39:43.636	35.80	26.50
30/10/2024  16:39:43.758	35.80	26.50
30/10/2024  16:39:43.880	35.80	26.50
30/10/2024  16:39:44.000	35.80	26.50
30/10/2024  16:39:44.121	35.80	26.50
30/10/2024  16:39:44.243	35.80	26.50
30/10/2024  16:39:44.365	35.80	26.50
30/10/2024  16:39:44.487	35.80	26.50
30/10/2024  16:39:44.609	35.80	26.50
30/10/2024  16:39:44.730	35.80	26.50
30/10/2024  16:39:44.852	35.80	26.50
30/10/2024  16:39:44.975	35.70	26.50
30/10/2024  16:39:45.097	35.70	26.50
30/10/2024  16:39:45.219	35.70	26.50
30/10/2024  16:39:45.340	35.70	26.50
30/10/2024  16:39:45.461	35.70	26.50
30/10/2024  16:39:45.583	35.70	26.50
30/10/2024  16:39:45.704	35.60	26.50
30/10/2024  16:39:45.825	35.60	26.50
30/10/2024  16:39:45.947	35.60	26.50
30/10/2024  16:39:46.067	35.60	26.50
30/10/2024  16:39:46.189	35.60	26.50
30/10/2024  16:39:46.311	35.60	26.50
30/10/2024  16:39:46.433	35.60	26.50
30/10/2024  16:39:46.554	35.60	26.50
30/10/2024  16:39:46.676	35.60	26.50
30/10/2024  16:39:46.798	35.60	26.50
30/10/2024  16:39:46.918	35.60	26.50
30/10/2024  16:39:47.040	35.60	26.50
30/10/2024  16:39:47.161	35.60	26.50
30/10/2024  16:39:47.283	35.60	26.50
30/10/2024  16:39:47.405	35.60	26.50
30/10/2024  16:39:47.527	35.60	26.50
30/10/2024  16:39:47.647	35.60	26.50
30/10/2024  16:39:47.768	35.60	26.50
30/10/2024  16:39:47.889	35.60	26.50
30/10/2024  16:39:48.012	35.60	26.50
30/10/2024  16:39:48.134	35.60	26.50
30/10/2024  16:39:48.255	35.60	26.50
30/10/2024  16:39:48.376	35.50	26.50
30/10/2024  16:39:48.498	35.50	26.50
30/10/2024  16:39:48.620	35.50	26.50
30/10/2024  16:39:48.742	35.50	26.50
30/10/2024  16:39:48.862	35.50	26.50
30/10/2024  16:39:48.984	35.50	26.50
30/10/2024  16:39:49.105	35.50	26.50
30/10/2024  16:39:49.227	35.50	26.50
30/10/2024  16:39:49.348	35.40	26.50
30/10/2024  16:39:49.470	35.40	26.50
30/10/2024  16:39:49.591	35.40	26.50
30/10/2024  16:39:49.713	35.40	26.50
30/10/2024  16:39:49.834	35.40	26.50
30/10/2024  16:39:49.955	35.40	26.50
30/10/2024  16:39:50.077	35.40	26.50
30/10/2024  16:39:50.198	35.40	26.50
30/10/2024  16:39:50.320	35.40	26.50
30/10/2024  16:39:50.441	35.40	26.50
30/10/2024  16:39:50.562	35.40	26.50
30/10/2024  16:39:50.684	35.40	26.50
30/10/2024  16:39:50.806	35.40	26.50
30/10/2024  16:39:50.927	35.40	26.50
30/10/2024  16:39:51.047	35.30	26.50
30/10/2024  16:39:51.169	35.30	26.50
30/10/2024  16:39:51.289	35.30	26.50
30/10/2024  16:39:51.411	35.30	26.50
30/10/2024  16:39:51.534	35.30	26.50
