	MMLTSSF1L	MMLTSSF1L
30/10/2024  17:10:23.247	26.80	25.90
30/10/2024  17:10:23.368	26.80	25.90
30/10/2024  17:10:23.490	26.80	25.90
30/10/2024  17:10:23.611	26.80	25.90
30/10/2024  17:10:23.733	26.80	25.90
30/10/2024  17:10:23.855	26.80	25.90
30/10/2024  17:10:23.975	26.80	25.90
30/10/2024  17:10:24.097	26.80	25.90
30/10/2024  17:10:24.219	26.80	25.90
30/10/2024  17:10:24.340	26.80	25.90
30/10/2024  17:10:24.462	26.80	25.90
30/10/2024  17:10:24.584	26.80	25.90
30/10/2024  17:10:24.705	26.80	25.90
30/10/2024  17:10:24.826	26.80	25.90
30/10/2024  17:10:24.947	26.80	25.90
30/10/2024  17:10:25.069	26.80	25.90
30/10/2024  17:10:25.191	26.80	25.90
30/10/2024  17:10:25.313	26.80	25.90
30/10/2024  17:10:25.434	26.80	25.90
30/10/2024  17:10:25.555	26.80	25.90
30/10/2024  17:10:25.677	26.80	25.90
30/10/2024  17:10:25.800	26.80	25.90
30/10/2024  17:10:25.922	26.80	25.90
30/10/2024  17:10:26.044	26.80	25.90
30/10/2024  17:10:26.166	26.80	25.90
30/10/2024  17:10:26.287	26.80	25.90
30/10/2024  17:10:26.408	26.80	25.90
30/10/2024  17:10:26.531	26.80	25.90
30/10/2024  17:10:26.653	26.80	25.90
30/10/2024  17:10:26.774	26.70	25.90
30/10/2024  17:10:26.896	26.70	25.90
30/10/2024  17:10:27.017	26.70	25.90
30/10/2024  17:10:27.139	26.70	25.90
30/10/2024  17:10:27.261	26.70	25.90
30/10/2024  17:10:27.382	26.70	25.90
30/10/2024  17:10:27.503	26.70	25.90
30/10/2024  17:10:27.625	26.70	25.90
30/10/2024  17:10:27.746	26.70	25.90
30/10/2024  17:10:27.867	26.70	25.90
30/10/2024  17:10:27.988	26.70	25.90
30/10/2024  17:10:28.110	26.70	25.90
30/10/2024  17:10:28.232	26.70	25.90
30/10/2024  17:10:28.354	26.70	25.90
30/10/2024  17:10:28.476	26.70	25.90
30/10/2024  17:10:28.598	26.70	25.90
30/10/2024  17:10:28.718	26.70	25.90
30/10/2024  17:10:28.839	26.70	25.90
30/10/2024  17:10:28.961	26.70	25.90
30/10/2024  17:10:29.084	26.70	25.90
30/10/2024  17:10:29.205	26.70	25.90
30/10/2024  17:10:29.326	26.70	25.90
30/10/2024  17:10:29.447	26.70	25.90
30/10/2024  17:10:29.568	26.70	25.90
30/10/2024  17:10:29.690	26.70	25.90
30/10/2024  17:10:29.812	26.70	25.90
30/10/2024  17:10:29.934	26.70	25.90
30/10/2024  17:10:30.056	26.70	25.90
30/10/2024  17:10:30.177	26.70	25.90
30/10/2024  17:10:30.299	26.70	25.90
30/10/2024  17:10:30.421	26.70	25.90
30/10/2024  17:10:30.542	26.70	25.90
30/10/2024  17:10:30.663	26.70	25.90
30/10/2024  17:10:30.784	26.70	25.90
30/10/2024  17:10:30.906	26.70	25.90
30/10/2024  17:10:31.027	26.70	25.90
30/10/2024  17:10:31.148	26.70	25.90
30/10/2024  17:10:31.270	26.70	25.90
30/10/2024  17:10:31.392	26.70	25.90
30/10/2024  17:10:31.514	26.70	25.90
30/10/2024  17:10:31.635	26.60	25.90
30/10/2024  17:10:31.756	26.60	25.90
30/10/2024  17:10:31.877	26.60	25.90
30/10/2024  17:10:31.998	26.60	25.90
30/10/2024  17:10:32.120	26.60	25.90
30/10/2024  17:10:32.242	26.60	25.90
30/10/2024  17:10:32.364	26.60	25.90
30/10/2024  17:10:32.485	26.60	25.90
30/10/2024  17:10:32.606	26.60	25.90
30/10/2024  17:10:32.728	26.60	25.90
30/10/2024  17:10:32.850	26.60	25.90
30/10/2024  17:10:32.971	26.60	25.90
30/10/2024  17:10:33.091	26.60	25.90
30/10/2024  17:10:33.213	26.60	25.90
30/10/2024  17:10:33.334	26.60	25.90
30/10/2024  17:10:33.455	26.60	25.90
30/10/2024  17:10:33.577	26.60	25.90
30/10/2024  17:10:33.698	26.60	25.90
30/10/2024  17:10:33.820	26.60	25.90
30/10/2024  17:10:33.942	26.60	25.90
30/10/2024  17:10:34.063	26.60	25.90
30/10/2024  17:10:34.184	26.60	25.90
30/10/2024  17:10:34.305	26.60	25.90
30/10/2024  17:10:34.427	26.60	25.90
30/10/2024  17:10:34.548	26.60	25.90
30/10/2024  17:10:34.669	26.60	25.90
30/10/2024  17:10:34.791	26.60	25.90
30/10/2024  17:10:34.913	26.60	25.90
30/10/2024  17:10:35.034	26.60	25.90
30/10/2024  17:10:35.155	26.60	25.90
30/10/2024  17:10:35.276	26.60	25.90
30/10/2024  17:10:35.397	26.60	25.90
30/10/2024  17:10:35.519	26.60	25.90
30/10/2024  17:10:35.640	26.60	25.90
30/10/2024  17:10:35.762	26.60	25.90
30/10/2024  17:10:35.885	26.60	25.90
30/10/2024  17:10:36.007	26.60	25.90
30/10/2024  17:10:36.129	26.60	25.90
30/10/2024  17:10:36.250	26.60	25.90
30/10/2024  17:10:36.371	26.60	25.90
30/10/2024  17:10:36.493	26.60	25.90
30/10/2024  17:10:36.615	26.60	25.90
30/10/2024  17:10:36.736	26.60	25.90
30/10/2024  17:10:36.858	26.60	25.90
30/10/2024  17:10:36.979	26.60	25.90
30/10/2024  17:10:37.103	26.60	25.90
30/10/2024  17:10:37.225	26.50	25.90
30/10/2024  17:10:37.347	26.50	25.90
30/10/2024  17:10:37.469	26.50	25.90
30/10/2024  17:10:37.590	26.50	25.90
30/10/2024  17:10:37.712	26.50	25.90
30/10/2024  17:10:37.833	26.50	25.90
30/10/2024  17:10:37.956	26.50	25.90
30/10/2024  17:10:38.077	26.50	25.90
30/10/2024  17:10:38.198	26.50	25.90
30/10/2024  17:10:38.320	26.50	25.90
30/10/2024  17:10:38.442	26.50	25.90
30/10/2024  17:10:38.564	26.50	25.90
30/10/2024  17:10:38.685	26.50	25.90
30/10/2024  17:10:38.807	26.50	25.90
30/10/2024  17:10:38.929	26.50	25.90
30/10/2024  17:10:39.050	26.50	25.90
30/10/2024  17:10:39.171	26.50	25.90
30/10/2024  17:10:39.293	26.50	25.90
30/10/2024  17:10:39.415	26.50	25.90
30/10/2024  17:10:39.536	26.50	25.90
30/10/2024  17:10:39.657	26.50	25.90
30/10/2024  17:10:39.780	26.50	25.90
30/10/2024  17:10:39.901	26.50	25.90
30/10/2024  17:10:40.022	26.50	25.90
30/10/2024  17:10:40.144	26.50	25.90
30/10/2024  17:10:40.266	26.50	25.90
30/10/2024  17:10:40.389	26.50	25.90
30/10/2024  17:10:40.510	26.50	25.90
30/10/2024  17:10:40.633	26.50	25.90
30/10/2024  17:10:40.754	26.50	25.90
30/10/2024  17:10:40.876	26.50	25.90
30/10/2024  17:10:40.997	26.50	25.90
30/10/2024  17:10:41.118	26.40	25.90
30/10/2024  17:10:41.240	26.40	25.90
30/10/2024  17:10:41.360	26.40	25.90
30/10/2024  17:10:41.483	26.40	25.90
30/10/2024  17:10:41.604	26.40	25.90
30/10/2024  17:10:41.726	26.40	25.90
30/10/2024  17:10:41.847	26.40	25.90
30/10/2024  17:10:41.969	26.40	25.90
30/10/2024  17:10:42.090	26.40	25.90
30/10/2024  17:10:42.211	26.40	25.90
30/10/2024  17:10:42.333	26.40	25.90
30/10/2024  17:10:42.454	26.40	25.90
30/10/2024  17:10:42.576	26.40	25.90
30/10/2024  17:10:42.698	26.40	25.90
30/10/2024  17:10:42.820	26.40	25.90
30/10/2024  17:10:42.943	26.40	25.90
30/10/2024  17:10:43.064	26.40	25.90
30/10/2024  17:10:43.185	26.40	25.90
30/10/2024  17:10:43.307	26.40	25.90
30/10/2024  17:10:43.429	26.40	25.90
30/10/2024  17:10:43.550	26.40	25.90
30/10/2024  17:10:43.672	26.40	25.90
30/10/2024  17:10:43.792	26.40	25.90
30/10/2024  17:10:43.914	26.40	25.90
30/10/2024  17:10:44.036	26.40	25.90
30/10/2024  17:10:44.157	26.40	25.90
30/10/2024  17:10:44.278	26.40	25.90
30/10/2024  17:10:44.400	26.40	25.90
30/10/2024  17:10:44.522	26.40	25.90
30/10/2024  17:10:44.643	26.40	25.90
30/10/2024  17:10:44.764	26.40	25.90
30/10/2024  17:10:44.886	26.40	25.90
30/10/2024  17:10:45.009	26.40	25.90
30/10/2024  17:10:45.129	26.40	25.90
30/10/2024  17:10:45.250	26.40	25.90
30/10/2024  17:10:45.373	26.40	25.90
30/10/2024  17:10:45.494	26.40	25.90
30/10/2024  17:10:45.615	26.40	25.90
30/10/2024  17:10:45.736	26.40	25.90
30/10/2024  17:10:45.857	26.40	25.90
30/10/2024  17:10:45.978	26.40	25.90
30/10/2024  17:10:46.100	26.40	25.90
30/10/2024  17:10:46.221	26.40	25.90
30/10/2024  17:10:46.343	26.40	25.90
30/10/2024  17:10:46.465	26.40	25.90
30/10/2024  17:10:46.587	26.40	25.90
30/10/2024  17:10:46.708	26.40	25.90
30/10/2024  17:10:46.830	26.40	25.90
30/10/2024  17:10:46.951	26.40	25.90
30/10/2024  17:10:47.072	26.40	25.90
30/10/2024  17:10:47.194	26.40	25.90
30/10/2024  17:10:47.316	26.40	25.90
30/10/2024  17:10:47.438	26.40	25.90
30/10/2024  17:10:47.559	26.40	25.90
30/10/2024  17:10:47.681	26.30	25.90
30/10/2024  17:10:47.802	26.30	25.90
30/10/2024  17:10:47.924	26.30	25.90
30/10/2024  17:10:48.046	26.30	25.90
30/10/2024  17:10:48.167	26.30	25.90
30/10/2024  17:10:48.290	26.30	25.90
30/10/2024  17:10:48.412	26.30	25.90
30/10/2024  17:10:48.534	26.30	25.90
30/10/2024  17:10:48.656	26.30	25.90
30/10/2024  17:10:48.776	26.30	25.90
30/10/2024  17:10:48.898	26.30	25.90
30/10/2024  17:10:49.021	26.30	25.90
30/10/2024  17:10:49.142	26.30	25.90
30/10/2024  17:10:49.264	26.30	25.90
30/10/2024  17:10:49.385	26.30	25.90
30/10/2024  17:10:49.507	26.30	25.90
30/10/2024  17:10:49.628	26.30	25.90
30/10/2024  17:10:49.749	26.30	25.90
30/10/2024  17:10:49.870	26.30	25.90
30/10/2024  17:10:49.993	26.30	25.90
30/10/2024  17:10:50.115	26.30	25.90
30/10/2024  17:10:50.236	26.30	25.90
30/10/2024  17:10:50.359	26.30	25.90
30/10/2024  17:10:50.480	26.30	25.90
30/10/2024  17:10:50.601	26.30	25.90
30/10/2024  17:10:50.722	26.30	25.90
30/10/2024  17:10:50.843	26.30	25.90
30/10/2024  17:10:50.965	26.30	25.90
30/10/2024  17:10:51.086	26.30	25.90
30/10/2024  17:10:51.207	26.30	25.90
30/10/2024  17:10:51.328	26.30	25.90
30/10/2024  17:10:51.449	26.30	25.90
30/10/2024  17:10:51.571	26.30	25.90
30/10/2024  17:10:51.691	26.30	25.90
30/10/2024  17:10:51.812	26.30	25.90
30/10/2024  17:10:51.935	26.30	25.90
30/10/2024  17:10:52.056	26.30	25.90
30/10/2024  17:10:52.178	26.30	25.90
30/10/2024  17:10:52.299	26.30	25.90
30/10/2024  17:10:52.420	26.30	25.90
30/10/2024  17:10:52.542	26.30	25.90
30/10/2024  17:10:52.664	26.30	25.90
30/10/2024  17:10:52.786	26.30	25.90
30/10/2024  17:10:52.908	26.30	25.90
30/10/2024  17:10:53.030	26.30	25.90
30/10/2024  17:10:53.151	26.30	25.90
30/10/2024  17:10:53.273	26.30	25.90
30/10/2024  17:10:53.396	26.30	25.90
30/10/2024  17:10:53.518	26.30	25.90
30/10/2024  17:10:53.642	26.30	25.90
30/10/2024  17:10:53.764	26.30	25.90
30/10/2024  17:10:53.888	26.30	25.90
30/10/2024  17:10:54.009	26.30	25.90
30/10/2024  17:10:54.131	26.30	25.90
30/10/2024  17:10:54.252	26.30	25.90
30/10/2024  17:10:54.373	26.30	25.90
30/10/2024  17:10:54.494	26.30	25.90
30/10/2024  17:10:54.616	26.30	25.90
30/10/2024  17:10:54.738	26.30	25.90
30/10/2024  17:10:54.858	26.30	25.90
30/10/2024  17:10:54.980	26.30	25.90
30/10/2024  17:10:55.102	26.30	25.90
30/10/2024  17:10:55.223	26.30	25.90
30/10/2024  17:10:55.344	26.30	25.90
30/10/2024  17:10:55.466	26.30	25.90
30/10/2024  17:10:55.588	26.30	25.90
30/10/2024  17:10:55.709	26.30	25.90
30/10/2024  17:10:55.832	26.30	25.90
30/10/2024  17:10:55.953	26.30	25.90
30/10/2024  17:10:56.074	26.30	25.90
30/10/2024  17:10:56.195	26.30	25.90
30/10/2024  17:10:56.317	26.30	25.90
30/10/2024  17:10:56.437	26.30	25.90
30/10/2024  17:10:56.559	26.30	25.90
30/10/2024  17:10:56.681	26.30	25.90
30/10/2024  17:10:56.802	26.30	25.90
30/10/2024  17:10:56.924	26.30	25.90
30/10/2024  17:10:57.045	26.30	25.90
30/10/2024  17:10:57.166	26.30	25.90
30/10/2024  17:10:57.288	26.30	25.90
30/10/2024  17:10:57.410	26.20	25.90
30/10/2024  17:10:57.531	26.20	25.90
30/10/2024  17:10:57.652	26.20	25.90
30/10/2024  17:10:57.772	26.20	25.90
30/10/2024  17:10:57.893	26.20	25.90
30/10/2024  17:10:58.014	26.20	25.90
30/10/2024  17:10:58.137	26.20	25.90
30/10/2024  17:10:58.260	26.20	25.90
30/10/2024  17:10:58.382	26.20	25.90
30/10/2024  17:10:58.503	26.20	25.90
30/10/2024  17:10:58.624	26.20	25.90
30/10/2024  17:10:58.745	26.20	25.90
30/10/2024  17:10:58.867	26.20	25.90
30/10/2024  17:10:58.988	26.20	25.90
30/10/2024  17:10:59.109	26.20	25.90
30/10/2024  17:10:59.231	26.20	25.90
30/10/2024  17:10:59.353	26.20	25.90
30/10/2024  17:10:59.474	26.20	25.90
30/10/2024  17:10:59.597	26.20	25.90
30/10/2024  17:10:59.718	26.20	25.90
30/10/2024  17:10:59.840	26.20	25.90
30/10/2024  17:10:59.963	26.20	25.90
30/10/2024  17:11:00.085	26.20	25.90
30/10/2024  17:11:00.207	26.20	25.90
30/10/2024  17:11:00.330	26.20	25.90
30/10/2024  17:11:00.452	26.20	25.90
30/10/2024  17:11:00.573	26.20	25.90
30/10/2024  17:11:00.694	26.20	25.90
30/10/2024  17:11:00.815	26.20	25.90
30/10/2024  17:11:00.937	26.20	25.90
30/10/2024  17:11:01.058	26.10	25.90
30/10/2024  17:11:01.181	26.10	25.90
30/10/2024  17:11:01.302	26.10	25.90
30/10/2024  17:11:01.424	26.10	25.90
30/10/2024  17:11:01.545	26.10	25.90
30/10/2024  17:11:01.666	26.10	25.90
30/10/2024  17:11:01.788	26.10	25.90
30/10/2024  17:11:01.909	26.10	25.90
30/10/2024  17:11:02.031	26.10	25.90
30/10/2024  17:11:02.152	26.10	25.90
30/10/2024  17:11:02.274	26.10	25.90
30/10/2024  17:11:02.396	26.10	25.90
30/10/2024  17:11:02.519	26.10	25.90
30/10/2024  17:11:02.642	26.10	25.90
30/10/2024  17:11:02.764	26.10	25.90
30/10/2024  17:11:02.885	26.10	25.90
30/10/2024  17:11:03.006	26.10	25.90
30/10/2024  17:11:03.127	26.10	25.90
30/10/2024  17:11:03.250	26.10	25.90
30/10/2024  17:11:03.371	26.10	25.90
30/10/2024  17:11:03.493	26.10	25.90
30/10/2024  17:11:03.614	26.10	25.90
30/10/2024  17:11:03.736	26.10	25.90
30/10/2024  17:11:03.857	26.10	25.90
30/10/2024  17:11:03.979	26.10	25.90
30/10/2024  17:11:04.100	26.10	25.90
30/10/2024  17:11:04.222	26.10	25.90
30/10/2024  17:11:04.343	26.10	25.90
30/10/2024  17:11:04.464	26.10	25.90
30/10/2024  17:11:04.585	26.10	25.90
30/10/2024  17:11:04.706	26.10	25.90
30/10/2024  17:11:04.827	26.10	25.90
30/10/2024  17:11:04.948	26.10	25.90
30/10/2024  17:11:05.069	26.10	25.90
30/10/2024  17:11:05.190	26.10	25.90
30/10/2024  17:11:05.312	26.10	25.90
30/10/2024  17:11:05.433	26.10	25.90
30/10/2024  17:11:05.554	26.10	25.90
30/10/2024  17:11:05.676	26.10	25.90
30/10/2024  17:11:05.797	26.10	25.90
30/10/2024  17:11:05.919	26.10	25.90
30/10/2024  17:11:06.039	26.10	25.90
30/10/2024  17:11:06.161	26.10	25.90
30/10/2024  17:11:06.283	26.10	25.90
30/10/2024  17:11:06.405	26.10	25.90
30/10/2024  17:11:06.526	26.10	25.90
30/10/2024  17:11:06.648	26.10	25.90
30/10/2024  17:11:06.770	26.10	25.90
30/10/2024  17:11:06.891	26.10	25.90
30/10/2024  17:11:07.012	26.10	25.90
30/10/2024  17:11:07.134	26.10	25.90
30/10/2024  17:11:07.254	26.10	25.90
30/10/2024  17:11:07.377	26.10	25.90
30/10/2024  17:11:07.498	26.10	25.90
30/10/2024  17:11:07.620	26.10	25.90
30/10/2024  17:11:07.742	26.10	25.90
30/10/2024  17:11:07.864	26.10	25.90
30/10/2024  17:11:07.986	26.10	25.90
30/10/2024  17:11:08.107	26.10	25.90
30/10/2024  17:11:08.229	26.10	25.90
30/10/2024  17:11:08.350	26.10	25.90
30/10/2024  17:11:08.471	26.10	25.90
30/10/2024  17:11:08.593	26.10	25.90
30/10/2024  17:11:08.714	26.10	25.90
30/10/2024  17:11:08.835	26.10	25.90
30/10/2024  17:11:08.958	26.10	25.90
30/10/2024  17:11:09.080	26.10	25.90
30/10/2024  17:11:09.203	26.10	25.90
30/10/2024  17:11:09.324	26.00	25.90
30/10/2024  17:11:09.446	26.00	25.90
30/10/2024  17:11:09.568	26.00	25.90
30/10/2024  17:11:09.689	26.00	25.90
30/10/2024  17:11:09.811	26.00	25.90
30/10/2024  17:11:09.936	26.00	25.90
30/10/2024  17:11:10.057	26.00	25.90
30/10/2024  17:11:10.178	26.00	25.90
30/10/2024  17:11:10.299	26.00	25.90
30/10/2024  17:11:10.421	26.00	25.90
30/10/2024  17:11:10.542	26.00	25.90
30/10/2024  17:11:10.664	26.00	25.90
30/10/2024  17:11:10.785	26.00	25.90
30/10/2024  17:11:10.906	26.00	25.90
30/10/2024  17:11:11.029	26.00	25.90
30/10/2024  17:11:11.150	26.00	25.90
30/10/2024  17:11:11.272	26.00	25.90
30/10/2024  17:11:11.392	26.00	25.90
30/10/2024  17:11:11.514	26.00	25.90
30/10/2024  17:11:11.635	26.00	25.90
30/10/2024  17:11:11.757	26.00	25.90
30/10/2024  17:11:11.879	26.00	25.90
30/10/2024  17:11:12.001	26.00	25.90
30/10/2024  17:11:12.122	26.00	25.90
30/10/2024  17:11:12.243	26.00	25.90
30/10/2024  17:11:12.366	26.00	25.90
30/10/2024  17:11:12.488	26.00	25.90
30/10/2024  17:11:12.609	26.00	25.90
30/10/2024  17:11:12.732	26.00	25.90
30/10/2024  17:11:12.853	26.00	25.90
30/10/2024  17:11:12.976	26.00	25.90
30/10/2024  17:11:13.098	26.00	25.90
30/10/2024  17:11:13.220	26.00	25.90
30/10/2024  17:11:13.340	26.00	25.90
30/10/2024  17:11:13.463	26.00	25.90
30/10/2024  17:11:13.584	26.00	25.90
30/10/2024  17:11:13.705	26.00	25.90
30/10/2024  17:11:13.827	26.00	25.90
30/10/2024  17:11:13.950	25.90	25.90
30/10/2024  17:11:14.072	25.90	25.90
30/10/2024  17:11:14.193	25.90	25.90
30/10/2024  17:11:14.314	25.90	25.90
30/10/2024  17:11:14.435	25.90	25.90
30/10/2024  17:11:14.557	25.90	25.90
30/10/2024  17:11:14.679	25.90	25.90
30/10/2024  17:11:14.800	25.90	25.90
30/10/2024  17:11:14.922	25.90	25.90
30/10/2024  17:11:15.043	25.90	25.90
30/10/2024  17:11:15.165	25.90	25.90
30/10/2024  17:11:15.287	25.90	25.90
30/10/2024  17:11:15.409	25.90	25.90
30/10/2024  17:11:15.532	25.90	25.90
30/10/2024  17:11:15.653	25.90	25.90
30/10/2024  17:11:15.775	25.90	25.90
30/10/2024  17:11:15.897	25.90	25.90
30/10/2024  17:11:16.018	25.90	25.90
30/10/2024  17:11:16.140	25.90	25.90
30/10/2024  17:11:16.260	25.90	25.90
30/10/2024  17:11:16.382	25.90	25.90
30/10/2024  17:11:16.505	25.90	25.90
30/10/2024  17:11:16.626	25.90	25.90
30/10/2024  17:11:16.748	25.90	25.90
30/10/2024  17:11:16.871	25.90	25.90
30/10/2024  17:11:16.992	25.90	25.90
30/10/2024  17:11:17.113	25.90	25.90
30/10/2024  17:11:17.234	25.90	25.90
30/10/2024  17:11:17.356	25.90	25.90
30/10/2024  17:11:17.477	25.90	25.90
30/10/2024  17:11:17.599	25.90	25.90
30/10/2024  17:11:17.720	25.90	25.90
30/10/2024  17:11:17.841	25.90	25.90
30/10/2024  17:11:17.962	25.90	25.90
30/10/2024  17:11:18.084	25.90	25.90
30/10/2024  17:11:18.205	25.90	25.90
30/10/2024  17:11:18.326	25.90	25.90
30/10/2024  17:11:18.446	25.90	25.90
30/10/2024  17:11:18.568	25.90	25.90
30/10/2024  17:11:18.689	25.90	25.90
30/10/2024  17:11:18.810	25.90	25.90
30/10/2024  17:11:18.931	25.90	25.90
30/10/2024  17:11:19.052	25.90	25.90
30/10/2024  17:11:19.175	25.90	25.90
30/10/2024  17:11:19.296	25.90	25.90
30/10/2024  17:11:19.418	25.90	25.90
30/10/2024  17:11:19.540	25.90	25.90
30/10/2024  17:11:19.661	25.90	25.90
30/10/2024  17:11:19.784	25.90	25.90
30/10/2024  17:11:19.905	25.90	25.90
30/10/2024  17:11:20.026	25.90	25.90
30/10/2024  17:11:20.149	25.90	25.90
30/10/2024  17:11:20.270	25.90	25.90
30/10/2024  17:11:20.391	25.90	25.90
30/10/2024  17:11:20.512	25.90	25.90
30/10/2024  17:11:20.633	25.90	25.90
30/10/2024  17:11:20.755	25.90	25.90
30/10/2024  17:11:20.876	25.90	25.90
30/10/2024  17:11:20.998	25.90	25.90
30/10/2024  17:11:21.119	25.90	25.90
30/10/2024  17:11:21.241	25.90	25.90
30/10/2024  17:11:21.364	25.90	25.90
30/10/2024  17:11:21.485	25.90	25.90
30/10/2024  17:11:21.605	25.90	25.90
30/10/2024  17:11:21.727	25.90	25.90
30/10/2024  17:11:21.848	25.90	25.90
30/10/2024  17:11:21.970	25.90	25.90
30/10/2024  17:11:22.091	25.90	25.90
30/10/2024  17:11:22.213	25.90	25.90
30/10/2024  17:11:22.335	25.90	25.90
30/10/2024  17:11:22.456	25.80	25.90
30/10/2024  17:11:22.577	25.80	25.90
30/10/2024  17:11:22.699	25.80	25.90
30/10/2024  17:11:22.820	25.80	25.90
30/10/2024  17:11:22.942	25.80	25.90
30/10/2024  17:11:23.064	25.80	25.90
30/10/2024  17:11:23.186	25.80	25.90
30/10/2024  17:11:23.307	25.80	25.90
30/10/2024  17:11:23.428	25.80	25.90
30/10/2024  17:11:23.550	25.80	25.90
30/10/2024  17:11:23.672	25.80	25.90
30/10/2024  17:11:23.794	25.80	25.90
30/10/2024  17:11:23.916	25.80	25.90
30/10/2024  17:11:24.037	25.80	25.90
30/10/2024  17:11:24.158	25.80	25.90
30/10/2024  17:11:24.281	25.80	25.90
30/10/2024  17:11:24.402	25.80	25.90
30/10/2024  17:11:24.524	25.80	25.90
30/10/2024  17:11:24.646	25.80	25.90
30/10/2024  17:11:24.767	25.80	25.90
30/10/2024  17:11:24.889	25.80	25.90
30/10/2024  17:11:25.011	25.80	25.90
30/10/2024  17:11:25.133	25.80	25.90
30/10/2024  17:11:25.255	25.80	25.90
30/10/2024  17:11:25.377	25.80	25.90
30/10/2024  17:11:25.498	25.80	25.90
30/10/2024  17:11:25.619	25.80	25.90
30/10/2024  17:11:25.741	25.80	25.90
30/10/2024  17:11:25.862	25.80	25.90
30/10/2024  17:11:25.985	25.80	25.90
30/10/2024  17:11:26.106	25.80	25.90
30/10/2024  17:11:26.228	25.80	25.90
30/10/2024  17:11:26.349	25.80	25.90
30/10/2024  17:11:26.471	25.80	25.90
30/10/2024  17:11:26.592	25.80	25.90
30/10/2024  17:11:26.714	25.80	25.90
30/10/2024  17:11:26.836	25.80	25.90
30/10/2024  17:11:26.957	25.80	25.90
30/10/2024  17:11:27.079	25.80	25.90
30/10/2024  17:11:27.201	25.80	25.90
30/10/2024  17:11:27.323	25.80	25.90
30/10/2024  17:11:27.444	25.80	25.90
30/10/2024  17:11:27.565	25.80	25.90
30/10/2024  17:11:27.687	25.80	25.90
30/10/2024  17:11:27.808	25.80	25.90
30/10/2024  17:11:27.930	25.80	25.90
30/10/2024  17:11:28.052	25.80	25.90
30/10/2024  17:11:28.174	25.80	25.90
30/10/2024  17:11:28.295	25.80	25.90
30/10/2024  17:11:28.417	25.80	25.90
30/10/2024  17:11:28.538	25.80	25.90
30/10/2024  17:11:28.660	25.80	25.90
30/10/2024  17:11:28.781	25.80	25.90
30/10/2024  17:11:28.903	25.80	25.90
30/10/2024  17:11:29.024	25.80	25.90
30/10/2024  17:11:29.145	25.80	25.90
30/10/2024  17:11:29.267	25.80	25.90
30/10/2024  17:11:29.388	25.80	25.90
30/10/2024  17:11:29.511	25.80	25.90
30/10/2024  17:11:29.632	25.80	25.90
30/10/2024  17:11:29.753	25.80	25.90
30/10/2024  17:11:29.875	25.80	25.90
30/10/2024  17:11:29.996	25.80	25.90
30/10/2024  17:11:30.118	25.80	25.90
30/10/2024  17:11:30.239	25.80	25.90
30/10/2024  17:11:30.361	25.80	25.90
30/10/2024  17:11:30.483	25.80	25.90
30/10/2024  17:11:30.606	25.80	25.90
30/10/2024  17:11:30.727	25.80	25.90
30/10/2024  17:11:30.848	25.80	25.90
30/10/2024  17:11:30.969	25.70	25.90
30/10/2024  17:11:31.090	25.70	25.90
30/10/2024  17:11:31.213	25.70	25.90
30/10/2024  17:11:31.333	25.70	25.90
30/10/2024  17:11:31.455	25.70	25.90
30/10/2024  17:11:31.576	25.70	25.90
30/10/2024  17:11:31.698	25.70	25.90
30/10/2024  17:11:31.819	25.70	25.90
30/10/2024  17:11:31.940	25.70	25.90
30/10/2024  17:11:32.061	25.70	25.90
30/10/2024  17:11:32.183	25.70	25.90
30/10/2024  17:11:32.304	25.70	25.90
30/10/2024  17:11:32.427	25.70	25.90
30/10/2024  17:11:32.549	25.70	25.90
30/10/2024  17:11:32.671	25.70	25.90
30/10/2024  17:11:32.792	25.70	25.90
30/10/2024  17:11:32.914	25.70	25.90
30/10/2024  17:11:33.035	25.70	25.90
30/10/2024  17:11:33.157	25.70	25.90
30/10/2024  17:11:33.278	25.70	25.90
30/10/2024  17:11:33.400	25.70	25.90
30/10/2024  17:11:33.521	25.70	25.90
30/10/2024  17:11:33.643	25.70	25.90
30/10/2024  17:11:33.764	25.70	25.90
30/10/2024  17:11:33.886	25.70	25.90
30/10/2024  17:11:34.006	25.70	25.90
30/10/2024  17:11:34.128	25.70	25.90
30/10/2024  17:11:34.250	25.70	25.90
30/10/2024  17:11:34.372	25.70	25.90
30/10/2024  17:11:34.493	25.70	25.90
30/10/2024  17:11:34.615	25.70	25.90
30/10/2024  17:11:34.735	25.70	25.90
30/10/2024  17:11:34.857	25.70	25.90
30/10/2024  17:11:34.978	25.70	25.90
30/10/2024  17:11:35.100	25.70	25.90
30/10/2024  17:11:35.221	25.70	25.90
30/10/2024  17:11:35.343	25.70	25.90
30/10/2024  17:11:35.465	25.70	25.90
30/10/2024  17:11:35.587	25.70	25.90
30/10/2024  17:11:35.710	25.70	25.90
30/10/2024  17:11:35.832	25.70	25.90
30/10/2024  17:11:35.953	25.70	25.90
30/10/2024  17:11:36.074	25.70	25.90
30/10/2024  17:11:36.195	25.70	25.90
30/10/2024  17:11:36.317	25.70	25.90
30/10/2024  17:11:36.438	25.70	25.90
30/10/2024  17:11:36.561	25.70	25.90
30/10/2024  17:11:36.682	25.70	25.90
30/10/2024  17:11:36.805	25.70	25.90
30/10/2024  17:11:36.926	25.70	25.90
